ISIN,event_date,raw_return,abnormal_return,market_return,broad_shock,definition
100974271034,2019-09-27,-0.0527670527670526,-0.0537131191756256,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS208303008,2019-08-15,-0.0773255813953488,-0.1029002506136305,0.0189753669708225,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS208303008,2019-10-02,-0.0730897009966776,-0.0764637765232283,-0.0201005025125627,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS208303008,2020-02-24,-0.1164383561643834,-0.0627087483272657,-0.0807623542873488,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS208303008,2021-05-25,-0.0515151515151515,-0.0523179503545959,-0.000768049155146,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS208303008,2022-10-24,-0.0853333333333332,-0.0911008614836287,0.0041626447876447,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS213213002,2020-01-22,-0.2094594594594595,-0.2144229421304953,0.0005555555555555,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS213213002,2020-03-23,-0.1279461279461279,-0.0809735278830111,-0.0217391304347825,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS213213002,2021-03-25,-0.0676190476190476,-0.0596786133226451,-0.0045226130653264,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS213213002,2021-06-01,-0.1073170731707315,-0.1114587638633126,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS213213002,2022-06-27,-0.050464807436919,-0.0512428160854444,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS222213001,2019-09-30,-0.1805555555555555,-0.182708335749669,0.0,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS222213001,2020-05-04,-0.1024751330094841,-0.0616218532227907,-0.0246305418719211,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS222213001,2020-06-26,-0.0841836734693878,-0.0845146206672956,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS222213001,2022-06-16,-0.0879999999999999,-0.0584774355996599,-0.0202429149797571,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS222213001,2022-08-17,-0.0503875968992247,-0.0521512036556195,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS237003009,2021-05-06,-0.1584905660377359,-0.1626909845040326,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS237003009,2022-03-04,-0.2039473684210526,-0.1727512792845068,-0.0290697674418605,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS239003007,2020-05-11,-0.0695187165775401,-0.0704840432719841,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS239003007,2021-09-10,-0.0568319226118499,-0.0602695935926581,-0.002659574468085,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS239003007,2022-04-14,-0.0677966101694915,-0.0697700927193121,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS240003012,2020-03-06,-0.0999999999999999,-0.1047625206639967,-0.0442789968652038,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS240003012,2020-05-07,-0.0944444444444445,-0.0950758738435871,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS240003012,2020-07-28,-0.0947368421052631,-0.0956963879844782,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS240003012,2021-12-01,-0.0863309352517986,-0.0956201225895261,0.0085348506401137,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS240003012,2022-06-16,-0.0708333333333333,-0.0554863942225467,-0.0202429149797571,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS240003012,2022-10-03,-0.0588235294117647,-0.0608405643278843,0.0029345754695321,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS245213004,2019-09-10,-0.0884353741496599,-0.0830938036072463,-0.0027510316368638,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS245213004,2020-03-11,-0.0830721003134796,-0.0680486985556637,-0.0094235033259423,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS245213004,2022-03-08,-0.1130298273155414,-0.0411047855622073,-0.0529010238907849,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS246073001,2020-08-11,-0.1768292682926828,-0.1797229219526669,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS246073001,2020-10-06,-0.1374999999999999,-0.1414578053538509,0.0013717421124828,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS246073001,2021-11-01,-0.1785714285714286,-0.1806681999565362,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS246073001,2021-12-13,-0.1039999999999998,-0.0997965940150067,-0.0098039215686274,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS246073001,2022-02-24,-0.1627906976744185,-0.1146144011635693,-0.0683544303797468,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS246073001,2022-05-09,-0.1422222222222222,-0.1351855883268636,-0.0064308681672026,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS247003007,2020-12-22,-0.1356466876971608,-0.1523074670141157,0.0113240418118465,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS247003007,2022-05-06,-0.1028708133971291,-0.0919561757378334,-0.0186915887850467,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS247003007,2022-06-27,-0.0969162995594714,-0.0986976935616313,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS247003007,2022-08-29,-0.1071428571428571,-0.0983539272451215,-0.0190943807965083,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS259003002,2019-08-19,-0.0544217687074829,-0.0979272234587887,0.027907580477674,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS259003002,2020-02-04,-0.0555555555555554,-0.0580994114022872,0.0065003587860369,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS259003002,2020-03-03,-0.078537000283527,-0.0707697434415508,-0.0214108082241153,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS259003002,2021-07-13,-0.0710382513661203,-0.0724362620371915,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS259003002,2021-09-21,-0.0817610062893082,-0.082141493252177,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS259003002,2022-05-13,-0.0522388059701492,-0.0557131670004789,0.0072463768115942,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS259003002,2022-07-27,-0.0882352941176469,-0.0878682498932723,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS259003002,2022-09-21,-0.0503597122302158,-0.0489574159406136,-0.0025773195876288,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS259003002,2022-10-24,-0.0656934306569342,-0.0690144402971282,0.0041626447876447,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS260333000,2020-03-12,-0.1072386058981232,-0.0529484607269057,-0.0722527472527472,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS260333000,2022-03-08,-0.1115901741646339,-0.0719285881833616,-0.0529010238907849,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS260333000,2022-06-14,-0.0908565483759102,-0.0547769600234928,-0.050632911392405,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS265003004,2021-12-28,-0.1304347826086955,-0.1344946538951669,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS265003004,2022-03-04,-0.1478260869565216,-0.1244058702239089,-0.0290697674418605,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS275073005,2019-08-21,-0.2476190476190476,-0.2558630302595425,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS275073005,2019-12-16,-0.2787878787878788,-0.2797951898941132,-0.0036380954900845,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS275073005,2021-08-13,-0.0755555555555554,-0.0825973282763156,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS275073005,2021-10-01,-0.0660194174757282,-0.0719542038687302,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS275073005,2021-11-30,-0.0706638115631692,-0.0739076759403737,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS275073005,2022-05-16,-0.0919037199124727,-0.0931093799886499,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS277023008,2019-08-16,-0.0729034976822587,-0.0525206538620173,-0.0251970011487536,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS277023008,2019-10-03,-0.0569395017793594,-0.0520193952098229,-0.0043290043290042,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS277023008,2020-03-16,-0.1420118343195265,-0.0737040126132203,-0.0666666666666665,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS282183003,2020-03-11,-0.0832782551222737,-0.0686991295232277,-0.0094235033259423,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS282183003,2020-04-16,-0.0697050938337801,-0.0778803179260459,0.0057142857142857,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS284183001,2019-08-16,-0.1453674121405751,-0.1508341056541499,-0.0251970011487536,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS284183001,2020-03-18,-0.2900763358778626,-0.2906587658150118,0.0,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS284183001,2020-08-27,-0.1065989847715737,-0.1088554661641764,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS284183001,2021-04-15,-0.0749999999999999,-0.0772824949785144,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS284183001,2021-05-14,-0.146788990825688,-0.1504635866901343,0.0016,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS284183001,2021-09-09,-0.1338582677165354,-0.1308063929685727,-0.0033222591362125,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS284183001,2021-12-27,-0.15625,-0.1583340472813834,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS284183001,2022-07-06,-0.176470588235294,-0.17826989099428,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS289103004,2019-10-01,-0.1366906474820143,-0.1454808693601289,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS295003008,2020-03-05,-0.1220930232558139,-0.1142459910426283,-0.0488088512241054,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS295003008,2020-08-21,-0.1223628691983123,-0.1232977510997593,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS295003008,2021-07-05,-0.1028368794326241,-0.0780151093100204,-0.0133038348082595,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS295003008,2022-05-12,-0.0945945945945947,-0.0658128449797051,-0.0213333333333333,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS295003008,2022-08-03,-0.0593220338983049,-0.0611417911527521,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS298343005,2020-03-23,-0.0691588785046727,-0.0417113116592965,-0.0217391304347825,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS298343005,2022-11-01,-0.0564399421128799,-0.0582639954638155,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS299003004,2019-09-26,-0.1147540983606556,-0.1167145787310807,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS299003004,2019-12-23,-0.1666666666666666,-0.1786402767500914,0.0118347338935573,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS310003009,2019-12-24,-0.0570707070707068,-0.0481209625627054,-0.0107209457209456,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS310003009,2020-03-11,-0.0571428571428571,-0.0483965580670013,-0.0094235033259423,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS310003009,2022-03-08,-0.1204925241864556,-0.074681875345452,-0.0529010238907849,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS310003009,2022-05-03,-0.0598290598290597,-0.0412604582943205,-0.0195580391160781,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS314003005,2019-10-08,-0.0792910447761194,-0.0648122217308607,-0.0048780487804876,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS314003005,2019-11-08,-0.0844354018311291,-0.086815769069629,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS314003005,2020-06-12,-0.2098445595854923,-0.2120211914925028,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS314003005,2020-09-23,-0.2982832618025751,-0.2984616186685554,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS314003005,2021-04-15,-0.1265060240963855,-0.1244961514846221,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS314003005,2022-08-03,-0.079113924050633,-0.0812971907280195,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS315003004,2019-08-16,-0.1491491491491491,-0.1338512227656633,-0.0251970011487536,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS315003004,2020-03-24,-0.1139240506329114,-0.1418758248717981,0.024390243902439,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS315003004,2020-10-19,-0.1036036036036036,-0.1043678885477196,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS315003004,2021-07-07,-0.059171597633136,-0.0624413204238828,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS316003003,2019-09-23,-0.1721311475409835,-0.1741829998743845,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS316003003,2020-03-02,-0.1238888888888888,-0.2713627494703293,0.0613983165897366,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS316003003,2020-04-01,-0.1645569620253164,-0.1514242340400431,-0.0115830115830115,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS316003003,2021-12-08,-0.10752688172043,-0.1115620342024605,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS319103008,2020-03-27,-0.1208053691275167,-0.1164363986203075,-0.0106194690265487,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS319103008,2021-06-10,-0.0619047619047619,-0.0692134157716969,0.0047948074903444,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS319103008,2022-03-09,-0.0648148148148148,-0.0729641143496786,0.0263157894736842,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS319103008,2022-05-04,-0.0598290598290597,-0.0611670238180409,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS319103008,2022-06-15,-0.0813008130081301,-0.0824597341467416,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS319103008,2022-08-24,-0.0583333333333333,-0.0592791525243529,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS320313000,2020-03-09,-0.1546052631578948,-0.0506788868160986,-0.118,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS320313000,2021-11-02,-0.0581395348837209,-0.055766596273741,-0.0035587188612099,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS320313000,2022-09-26,-0.0536277602523659,-0.0507983991573796,-0.0035294117647058,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS323003012,2020-03-17,-0.1052631578947368,-0.1449886472714717,0.0166666666666666,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS323003012,2020-04-21,-0.1329479768786127,-0.1339098846540763,0.0,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS323003012,2020-05-29,-0.1058823529411764,-0.1053173671181785,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS323003012,2022-02-28,-0.1011049723756907,-0.0555707181264596,-0.0315789473684209,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS323003012,2022-07-05,-0.1162904808635917,-0.0801842837901847,-0.0191789215686274,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS326003019,2019-12-24,-0.0653333333333333,-0.0580370979707138,-0.0107209457209456,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS326003019,2020-02-21,-0.0675675675675675,-0.0559531614553843,-0.0147354138398914,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS326003019,2020-06-23,-0.0586206896551724,-0.0604248473819806,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS326003019,2021-06-29,-0.0604395604395603,-0.0581603961350165,-0.0066195232193628,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS326003019,2022-03-30,-0.0588235294117647,-0.0592570517782658,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS326003019,2022-06-07,-0.0641025641025641,-0.0630572768009735,-0.0033444816053511,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS329503007,2020-03-10,-0.0802139037433156,-0.1688203193235371,0.0344827586206897,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS329503007,2020-08-31,-0.176470588235294,-0.1777512123219598,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS329503007,2022-05-12,-0.0675675675675676,-0.0567799600584317,-0.0213333333333333,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS329503007,2022-06-16,-0.0825688073394494,-0.0696550092273048,-0.0202429149797571,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS331043000,2020-02-28,-0.0538461538461537,-0.0428355317496582,-0.0409561084707856,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS331043000,2020-04-21,-0.0645161290322582,-0.0650877729288288,0.0,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS331043000,2020-07-09,-0.0538461538461537,-0.0544823271488346,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS331043000,2020-08-07,-0.0542635658914729,-0.0543223020280575,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS331043000,2021-03-08,-0.0597014925373134,-0.0598797430055633,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS331043000,2022-06-07,-0.0536130536130536,-0.0531106380370148,-0.0033444816053511,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS331043000,2022-09-14,-0.0991379310344827,-0.1008761678445773,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS332073006,2020-06-26,-0.1697247706422018,-0.1756776063145949,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS332073006,2022-07-20,-0.0755395683453238,-0.0829331484165019,0.0026008417269589,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS332073006,2022-08-31,-0.084942084942085,-0.0875186146485855,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS337003008,2020-03-05,-0.1137724550898203,-0.0715532965248636,-0.0488088512241054,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS337003008,2020-05-04,-0.1452089489235966,-0.1135027486873621,-0.0246305418719211,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS343313003,2019-09-30,-0.1657519209659714,-0.1651063616435776,0.0,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS343313003,2020-02-25,-0.142857142857143,-0.1608370962067344,0.0070057946233494,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS343313003,2020-03-25,-0.1580555555555555,-0.1228214665945541,-0.0177777777777777,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS343313003,2020-07-09,-0.1985294117647059,-0.1983186221542208,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS343313003,2021-06-08,-0.1565656565656565,-0.1584994941096596,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS343313003,2021-08-12,-0.0705882352941177,-0.0724802542398715,-0.0013679890560873,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS343313003,2021-09-30,-0.1,-0.1079045789444765,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS345503007,2020-03-11,-0.0666666666666666,-0.064378286926282,-0.0094235033259423,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS345503007,2020-06-11,-0.055045871559633,-0.0519972432695053,-0.0065359477124183,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS345503007,2020-09-30,-0.056,-0.0555705675469019,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS345503007,2020-11-19,-0.0583333333333332,-0.0578345315705576,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS345503007,2022-05-12,-0.0712166172106825,-0.0486979114226238,-0.0213333333333333,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS346003007,2020-05-29,-0.1307692307692307,-0.1354259201743784,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS346003007,2020-09-11,-0.1160220994475137,-0.1167117335506378,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS346003007,2021-06-07,-0.111111111111111,-0.1117154025565533,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS346003007,2021-11-16,-0.0799999999999999,-0.0842179352316692,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS346003007,2022-03-01,-0.1555555555555555,-0.1246138899532562,-0.0120481927710844,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS350263000,2020-03-17,-0.0992907801418438,-0.1250492527879081,0.0166666666666666,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS350263000,2020-11-04,-0.1199999999999998,-0.1206596836114157,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS350263000,2021-12-09,-0.0833333333333333,-0.085514260682841,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS350263000,2022-03-02,-0.1111111111111111,-0.1068233524539306,-0.0053908355795148,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS350263000,2022-03-31,-0.111111111111111,-0.1133521869848591,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS350263000,2022-06-02,-0.0884955752212388,-0.0855019813787491,-0.0033003300330032,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS350263000,2022-07-01,-0.2947368421052631,-0.2954617375232927,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS350263000,2022-10-06,-0.1128712871287128,-0.1139682703380254,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS354003006,2020-03-31,-0.0916666666666665,-0.0934819909463217,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS354003006,2020-04-28,-0.0975609756097559,-0.0991886623742178,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS354003006,2020-09-08,-0.0966386554621848,-0.0932753850112493,-0.0071942446043165,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS354003006,2020-11-25,-0.0966542750929367,-0.0971075132721182,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS354003006,2021-02-12,-0.0961538461538461,-0.0972374839078113,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS354003006,2021-11-29,-0.1666666666666666,-0.1736889339960367,0.0135838804618519,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS354003006,2022-05-06,-0.0552486187845304,-0.0652143573455084,-0.0186915887850467,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS354003006,2022-08-03,-0.0693641618497109,-0.0690079115123726,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS354003006,2022-08-31,-0.0818713450292397,-0.0811560667957669,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS359353000,2020-03-11,-0.0508474576271187,-0.0416432052210065,-0.0094235033259423,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS364253005,2019-10-02,-0.196078431372549,-0.2134505950693454,-0.0201005025125627,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS364253005,2020-03-09,-0.1988636363636363,-0.1971215862724799,-0.118,True,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS364253005,2020-06-26,-0.1999999999999999,-0.2024423603371872,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS364253005,2021-04-30,-0.1413127413127414,-0.1431941390215699,-0.0018518518518517,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS364253005,2022-08-05,-0.0597014925373134,-0.0539624116756651,-0.0048661800486619,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS364253005,2022-10-11,-0.0506329113924051,-0.0520699568686971,0.0,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS368313003,2019-08-16,-0.1133004926108374,-0.0814293941601019,-0.0251970011487536,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS368313003,2019-10-08,-0.06,-0.0539327602582406,-0.0048780487804876,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
GRS368313003,2020-05-13,-0.0726872246696035,-0.0655879326772029,-0.0066666666666667,False,raw_return<=-5% and abnormal_return<=rolling_1pct; 20d cooldown
